#{"t_start": 1639947255.8786535, "env_id": null}
r,l,t
36.851079,925,1426.573548
14.542687,411,1431.64642
6.076185,191,1434.670072
42.978979,1001,1446.642055
42.368,1001,1457.275815
5.361611,226,1460.408988
18.963206,430,1465.536557
11.523938,315,1469.843686
6.774928,207,1472.99469
7.432991,242,1475.665052
39.489202,1001,1486.691482
3.580731,153,1488.809383
43.349439,1001,1501.055722
17.442048,481,1505.673877
31.627104,723,1512.327038
7.613913,245,1514.757683
8.479898,250,1517.301472
13.957137,361,1520.742192
7.324752,255,1523.294218
5.951501,216,1525.478097
38.481957,917,1533.930445
28.168843,603,1540.575685
9.66391,254,1543.123087
6.816866,192,1545.098207
42.298635,920,1553.42914
18.3766,444,1557.642812
23.749842,524,1562.571965
41.584537,1001,1571.681564
13.28248,269,1574.330505
50.158983,1001,1584.391426
47.482615,1001,1593.45567
41.177443,806,1600.818547
23.57596,551,1605.885027
10.861964,261,1608.499317
4.301301,127,1609.906973
12.53848,312,1612.924317
46.640415,1001,1622.989704
4.492407,153,1624.626051
49.443274,1001,1633.711747
38.208637,687,1640.144045
8.990876,266,1642.81177
47.015485,1001,1652.131875
9.131805,217,1655.355484
14.936041,365,1658.953606
28.250824,535,1664.590714
9.461634,220,1667.707694
34.904516,672,1675.728218
18.424289,419,1680.421135
22.315088,430,1684.689122
25.150143,468,1689.888024
53.58154,1001,1703.140079
23.005532,445,1710.309005
29.343424,550,1717.339134
49.043937,924,1728.733682
16.728637,388,1733.82081
7.766919,189,1736.148664
9.06037,208,1738.635215
15.484022,368,1742.336506
31.66551,642,1748.455217
11.645911,301,1752.449198
51.554675,1001,1762.667138
12.938208,251,1765.57797
48.619525,1001,1776.766495
16.012418,351,1780.658812
7.815828,200,1783.287771
17.259987,407,1787.807179
30.949954,529,1793.491998
48.264999,807,1803.319875
15.444675,351,1807.256521
53.050363,1001,1817.385216
7.450018,223,1820.092983
22.7098,534,1826.191344
45.013105,781,1834.323397
48.443211,1001,1846.167118
3.127298,157,1848.537689
5.158574,124,1851.118595
55.606097,1001,1866.152013
9.854272,251,1870.432983
32.301653,632,1879.766979
5.062911,112,1881.78241
7.133939,182,1884.282351
46.615949,917,1894.560282
55.987816,1001,1907.527927
52.089764,896,1917.438245
52.494996,1001,1929.152621
7.548004,154,1930.848105
4.47925,182,1932.875626
6.680806,205,1935.072241
43.512373,851,1943.263247
10.063125,285,1947.763221
8.846146,152,1949.61674
29.201739,531,1955.069594
55.099116,1001,1965.146617
39.093679,716,1972.403436
12.611091,356,1976.064536
51.359411,925,1984.910102
58.900573,1001,1995.597784
35.027484,663,2002.046348
18.746462,425,2006.337466
19.128149,408,2010.503217
8.077249,88,2011.749024
32.468588,443,2016.501161
56.403053,1001,2029.483873
9.062232,124,2031.706369
6.380186,186,2033.968094
21.41832,344,2039.70584
58.471246,1001,2052.734055
40.626744,752,2060.116055
29.935266,503,2065.063966
43.548742,725,2072.787999
62.075841,1001,2084.288893
4.295428,109,2085.620265
30.147009,471,2090.213967
61.539199,1001,2099.593339
14.229948,331,2102.872569
54.215636,953,2111.764818
11.472215,210,2113.982756
10.119515,211,2116.204895
18.87175,381,2119.975759
11.790868,275,2123.790016
47.321142,816,2131.547715
12.965667,265,2134.267454
29.27824,442,2138.614316
63.208157,1001,2148.003922
12.669404,343,2151.448438
33.162725,564,2156.875015
17.331267,344,2160.31081
58.299505,1001,2170.952001
8.065771,211,2173.179019
30.188905,452,2177.585686
51.071477,828,2185.429234
60.838322,1001,2194.768094
63.387375,1001,2205.059989
60.90724,1001,2214.735008
14.700812,314,2217.88168
59.835413,1001,2227.254101
65.234394,1001,2236.692615
6.695173,159,2238.447837
11.291289,221,2241.068149
47.613377,695,2248.871632
13.848472,235,2251.308802
11.846652,201,2253.468328
