#{"t_start": 1639866599.008463, "env_id": null}
r,l,t
-5.700824,136,421.084212
-3.090376,52,421.89643
-4.624565,120,423.294714
-5.050616,193,425.396559
-4.393357,127,426.89722
-3.987414,95,428.098241
-4.726705,136,429.670587
-5.546804,125,431.129695
-2.704305,36,431.811529
-5.200949,167,433.635861
-3.462523,73,434.639031
-4.967467,144,436.300254
-5.100569,149,437.98678
-3.260803,108,439.281375
-4.695743,129,440.798538
-5.091837,156,442.567281
-3.553264,80,443.6382
-3.135049,58,444.503768
-4.145398,113,445.871193
-4.055539,104,448.354448
-3.315787,79,449.426736
-4.284377,114,450.779961
-5.202607,158,452.535593
-3.265359,66,453.48536
-3.53281,75,454.537229
-5.311938,145,456.17881
-4.417742,111,457.526109
-3.697372,86,458.6372
-4.681803,142,460.242339
-4.801636,172,462.155747
-2.379334,24,462.73721
-4.309046,93,463.88573
-3.204582,64,464.799572
-3.098769,58,465.691115
-4.756437,140,467.32679
-2.901355,50,468.158648
-2.973108,52,468.976658
-2.426152,23,469.545563
-3.186123,71,470.49766
-4.625873,129,471.999081
-4.739128,135,473.617371
-4.031477,115,475.048625
-3.051771,61,475.963948
-2.549649,31,476.597743
-4.564615,132,478.09798
-3.256428,61,479.011595
-3.541007,90,480.178288
-3.153813,58,481.051184
-3.290202,77,482.077155
-5.539544,155,483.808193
-4.528574,146,485.464926
-2.558623,29,486.109855
-2.462825,28,486.722303
-3.199884,62,487.595043
-3.584555,82,488.67901
-3.859366,124,490.13627
-3.336228,67,491.073553
-2.516955,25,491.654798
-3.981637,103,492.931304
-3.298481,54,493.765279
-4.561263,114,495.120398
-6.148007,173,497.016659
-5.219004,158,498.767721
-4.319999,111,501.266581
-3.026658,55,502.159124
-3.733607,72,503.144448
-3.723744,85,504.243809
-2.523658,29,504.866008
-3.077263,58,505.717571
-3.223486,66,506.648582
-2.748583,39,507.373171
-4.339988,122,508.803464
-2.555736,31,509.445314
-2.405592,24,510.014
-4.276819,91,511.146881
-2.764619,41,511.872195
-5.350595,188,513.925756
-5.93743,145,515.5657
-5.139624,156,517.350785
-3.514042,77,518.416534
-4.176298,116,519.805127
-3.30284,68,520.761612
-4.91569,145,522.398448
-7.322122,234,524.869723
-2.450316,26,525.477916
-3.704676,109,526.83055
-2.948171,55,527.671288
-3.30646,63,528.607774
-3.133486,83,529.690931
-4.844625,179,531.652366
-3.537858,73,532.654864
-3.345053,74,533.655252
-3.429068,70,534.66267
-2.515278,30,535.300844
-5.150783,184,537.451514
-4.125671,111,538.797535
-3.287875,66,539.738014
-3.326521,72,540.740464
-3.197018,62,541.644763
-3.042719,52,542.477617
-2.770818,53,543.337473
-5.462529,187,545.394205
-3.247716,109,546.727896
-3.410375,73,547.725455
-3.402909,72,548.780946
-5.571207,184,550.806123
-3.217566,64,551.729024
-2.720609,43,552.498745
-5.285974,215,555.95868
-3.250345,59,556.851002
-5.711333,210,559.072045
-3.759456,86,560.197246
-2.825868,40,560.938996
-2.393691,23,561.510825
-3.961145,98,562.747581
-2.950053,67,563.723047
-3.248972,67,564.671676
-3.014623,54,565.50257
-3.456194,78,566.532646
-4.389544,128,568.054294
-2.530332,27,568.784628
-2.627858,35,569.581503
-2.891525,44,570.503135
-6.404468,230,574.619443
-5.938817,195,577.738186
-3.257104,58,578.803081
-5.003867,153,581.489648
-5.361593,186,584.211141
-2.698634,41,584.951517
-4.812522,147,586.647426
-2.605153,35,587.353082
-2.904519,53,588.208137
-3.892255,117,589.654918
-4.993596,172,591.616649
-3.00214,50,592.605672
-4.217829,97,594.163179
-3.997129,141,596.25884
-3.579087,105,597.816699
-2.840437,47,598.648442
-3.880794,118,600.500691
-2.817378,51,601.4346
-3.028705,49,602.327328
-4.456516,124,604.218283
-4.825741,179,606.349382
-4.376695,164,608.378733
-2.352617,21,609.08185
-4.636464,140,611.319044
-3.05794,56,612.290606
-4.5658,137,613.977931
-4.31456,134,615.796093
-4.540571,138,620.200875
-4.966739,155,622.943247
-3.058514,60,624.161886
-3.776915,100,625.984754
-4.687276,137,627.792354
-3.413501,71,628.878605
-3.733977,90,630.266582
-7.151458,270,634.166619
-2.849507,49,635.774686
-4.339571,109,637.906589
-3.038363,52,639.083802
-3.714589,97,640.868441
-4.584267,138,642.808697
-4.574761,120,644.58536
-4.490839,127,646.28063
-3.873262,96,647.642143
-3.25173,62,648.683702
-3.627357,82,649.952535
-2.699378,36,650.7202
-2.471603,27,651.386824
-4.432121,165,653.617364
-2.948111,50,654.918399
-3.456142,66,656.457532
-5.004753,168,659.350796
-2.330823,22,660.296557
-2.986644,55,661.445996
-3.762568,116,663.149411
-3.759799,103,664.694179
-2.404712,22,665.34058
-3.326752,74,666.532345
-3.42103,72,667.764503
-5.232482,208,670.522978
-3.604193,86,671.832904
-4.086974,107,673.378545
-4.72752,144,675.217906
-3.309791,66,676.302804
-5.292165,220,679.206578
-3.914904,99,680.595819
-3.802059,89,681.922717
-2.335197,21,682.596166
-4.976347,130,684.26444
-3.932871,92,687.344337
-2.392134,27,688.100729
-2.935197,52,689.068197
-3.410324,76,690.182267
-2.713243,39,691.162452
-2.921679,55,692.213629
-3.070497,59,693.593287
-2.536358,31,694.56455
-3.165269,65,696.027984
-2.553586,31,696.937017
-3.770343,94,698.509788
-2.620907,34,699.328966
-4.552708,141,701.340346
-3.482955,69,702.375764
-3.234207,60,703.353713
-3.062168,58,704.367314
-3.311062,73,705.632466
-2.688045,37,706.516439
-3.127726,57,707.651838
-3.54639,78,708.89262
-3.208203,62,709.956052
-2.691018,35,710.78319
-3.735758,103,712.323848
-5.553708,163,714.418589
-4.301134,112,715.963873
-2.538737,34,716.746662
-2.737175,34,717.498127
-3.883519,111,719.005448
-4.268847,116,720.756279
-4.680176,137,722.571458
-2.993841,47,723.445397
-4.82929,149,725.428656
-2.624498,35,726.194697
