#{"t_start": 1638277613.2887197, "env_id": null}
r,l,t
0,15,145.258064
0,15,145.657646
0,15,146.059834
0,15,146.460253
0,15,146.857875
0,15,147.255014
0,15,147.663117
0,15,148.068787
0,15,148.470512
0,15,148.870716
0,15,149.267725
0,15,149.661659
0,15,150.058138
0,15,150.458615
0,15,150.858144
0,15,151.255324
0,15,151.655516
0,15,152.05671
0,15,152.456383
0,15,152.85692
0,15,153.253648
0,15,153.650893
0,15,154.047961
0,15,154.447486
0,15,154.850061
0,15,155.256428
0,15,155.662807
0,15,156.068077
0,15,156.468578
0,15,156.868599
0,15,157.271105
0,15,157.671318
0,15,158.067086
0,15,158.464807
0,15,158.863381
0,15,159.266712
0,15,159.668399
0,15,160.066884
0,15,160.463936
0,15,160.858978
0,15,161.256101
0,15,161.651175
0,15,162.049843
0,15,162.446444
0,15,162.846224
0,15,163.245159
0,15,163.648966
0,15,164.047937
0,15,164.449186
0,15,164.846563
0,15,165.244018
0,15,165.644251
0,15,166.045789
0,15,166.449216
0,15,166.853086
0,15,167.257197
0,15,167.658064
0,15,168.054076
0,15,168.449164
0,15,168.846864
0,15,169.243704
0,15,169.644443
0,15,170.044303
0,15,170.445122
0,15,170.843062
0,15,171.245157
0,15,171.643951
0,15,172.039567
0,15,172.434581
0,15,172.830906
0,15,173.227143
0,15,173.641541
0,15,174.051802
0,15,174.468041
0,15,174.878493
0,15,175.2753
0,15,175.673444
0,15,176.073867
0,15,176.474657
0,15,176.878466
0,15,177.275765
0,15,177.675057
0,15,178.071004
0,15,178.467156
0,15,178.865887
0,15,179.262684
0,15,179.662557
0,15,180.064214
0,15,180.462996
0,15,180.862504
0,15,181.264612
0,15,181.666963
0,15,182.065845
0,15,182.468354
0,15,182.866602
0,15,183.263148
0,15,183.658078
0,15,184.053161
0,15,184.450141
0,15,184.851665
0,15,185.252207
0,15,185.652889
0,15,186.049555
0,15,186.447032
0,15,186.844373
0,15,187.240161
0,15,187.635835
0,15,188.032489
0,15,188.425379
0,15,188.823364
