#{"t_start": 1639775993.465919, "env_id": null}
r,l,t
27.410738,1001,774.57439
27.906066,1001,782.718341
22.757402,1001,790.831744
27.444767,1001,799.95215
30.202052,1001,808.024715
28.894738,1001,816.047464
16.661512,674,821.532155
25.722714,1001,829.68392
28.884,1001,838.769441
31.393372,1001,846.866158
22.363541,748,852.927649
30.48958,1001,861.026315
12.321002,489,865.118571
13.084681,520,870.492395
29.600982,1001,878.60628
28.675256,962,886.380457
30.149185,1001,894.471682
31.397258,1001,903.506217
30.991323,1001,911.575438
31.879233,1001,919.66207
13.73067,481,923.707098
28.774154,1001,931.812821
31.632726,1001,940.833517
6.496324,298,943.472761
31.779644,1001,951.546721
14.302743,513,955.788585
2.995143,162,957.35851
13.953507,514,961.653301
28.630132,976,969.552585
30.858217,1001,978.604935
31.391192,1001,986.694921
28.464131,1001,994.759638
31.452286,1001,1002.857272
31.784126,1001,1011.867279
27.02748,874,1018.911332
6.055624,266,1021.265923
7.807409,312,1023.972321
30.939113,1001,1032.028212
6.541998,307,1034.681906
22.63908,700,1041.398429
32.102755,1001,1049.498659
31.5931,1001,1057.585027
17.72073,552,1062.136628
30.928799,1001,1070.214836
31.362307,1001,1079.265174
30.335686,1001,1087.373768
9.254339,373,1090.551931
32.830442,1001,1098.609057
31.401408,1001,1107.593113
32.073268,1001,1115.690129
9.151293,341,1118.618328
31.279333,1001,1126.7628
31.690977,1001,1134.850796
30.03139,917,1143.278258
21.523263,670,1148.767665
31.744786,1001,1156.880511
32.387475,1001,1164.988732
31.799375,1001,1173.042239
32.353918,1001,1182.058677
31.164876,1001,1190.131297
29.892764,909,1197.527345
32.573336,1001,1205.605597
32.230506,1001,1214.615058
32.832368,1001,1222.661191
31.625405,1001,1230.70994
32.978918,1001,1238.738657
30.38648,1001,1247.789893
33.357286,1001,1255.823776
32.715652,1001,1263.90365
19.372564,582,1268.708745
19.2031,590,1273.612487
32.290019,1001,1282.702203
33.637822,1001,1290.769901
29.065213,880,1297.90229
32.580895,1001,1306.063309
33.062759,1001,1315.080783
33.072739,1001,1323.108104
33.176502,1001,1331.128227
33.623999,1001,1339.212444
31.623228,964,1347.947813
6.420127,255,1350.21418
33.135294,1001,1358.25126
33.241278,1001,1366.307025
33.060337,1001,1374.311457
32.89246,1001,1383.371016
33.362958,1001,1391.418249
33.011892,1001,1399.483285
33.811862,1001,1407.515894
32.668092,1001,1416.541673
32.527012,1001,1424.634671
33.292564,1001,1432.692842
33.268893,1001,1440.751416
32.975168,1001,1449.844213
33.311978,1001,1457.960346
33.349915,1001,1466.037924
27.853081,836,1472.819827
33.244595,1001,1480.861042
30.98267,1001,1489.889739
32.9918,1001,1497.99572
33.10101,1001,1506.087157
32.977333,1001,1514.117659
33.39603,1001,1523.147392
33.596972,1001,1531.238342
33.674363,1001,1539.279264
33.388195,1001,1547.317404
16.236635,492,1552.420367
33.275587,1001,1560.575745
33.357324,1001,1568.682306
33.393545,1001,1576.757049
32.953133,1001,1585.844426
34.091509,1001,1593.957774
33.898768,1001,1602.019282
33.926523,1001,1610.116634
25.816329,768,1616.370979
33.283607,1001,1625.464697
3.04842,136,1626.820197
33.98487,1001,1634.921973
33.927311,1001,1643.080649
34.06489,1001,1651.157084
33.090735,1001,1660.230505
33.727471,1001,1668.345438
33.888918,1001,1676.530439
33.542201,1001,1684.651584
24.309231,715,1691.492476
33.64173,1001,1699.569421
33.857417,1001,1707.69258
33.985817,1001,1715.83391
19.524147,577,1720.576784
33.56579,1001,1729.768115
33.439678,1001,1737.839576
33.286422,1001,1745.980228
5.292568,204,1747.886804
34.109162,1001,1756.914001
31.267517,901,1764.242892
33.940028,1001,1772.517053
34.257112,1001,1781.555581
33.76639,1001,1789.787
34.133628,1001,1799.712782
24.364305,730,1807.086056
34.165299,1001,1816.408195
33.119722,1001,1825.877491
33.877147,1001,1836.352811
33.941018,1001,1846.127137
34.272227,1001,1855.585925
34.685938,1001,1865.314205
34.283618,1001,1876.056025
24.708532,726,1882.630674
34.816659,1001,1891.388325
34.012042,990,1899.969925
34.372122,1001,1909.943393
11.408451,383,1913.494841
34.349565,1001,1922.308553
24.410424,712,1928.684053
34.765651,1001,1937.635795
30.999825,903,1945.108933
33.825793,1001,1954.180688
27.272239,795,1960.708598
34.780335,1001,1969.176065
34.750412,1001,1977.938305
34.320872,1001,1988.517502
35.054684,1001,1998.231388
34.968314,1001,2015.551042
34.912653,1001,2039.388161
34.390194,994,2049.189489
34.393738,1001,2058.418723
34.091113,1001,2067.270543
34.392307,1001,2075.489157
16.907975,500,2079.715279
34.865818,1001,2088.935558
32.396741,1001,2097.209184
10.009475,354,2100.393469
34.353319,1001,2108.787935
8.145512,288,2111.360528
16.918561,474,2116.34676
33.264619,1001,2124.666595
25.115911,719,2132.426195
28.178479,816,2139.679875
