#{"t_start": 1639671910.8962977, "env_id": null}
r,l,t
9.577133,681,1058.694833
3.687952,336,1066.400911
1.901986,167,1069.414436
5.74914,576,1078.458091
6.220222,439,1085.157294
18.265604,1001,1099.276462
2.955818,301,1107.825977
3.371057,250,1114.911589
0.705996,100,1118.351426
2.347761,256,1125.478886
3.742171,377,1135.720916
11.982388,860,1160.190302
5.619681,435,1171.603222
6.217825,439,1182.928345
8.247517,531,1195.990577
-0.065194,104,1199.319668
21.90931,1001,1224.14983
16.526953,1001,1248.944221
5.635966,373,1261.589943
1.676391,134,1265.775436
9.927326,803,1285.830264
-0.207348,95,1289.077761
13.161364,661,1305.983797
12.033386,744,1325.005101
17.944066,1001,1349.156911
3.755456,235,1355.491929
18.835882,1001,1382.528675
2.651191,224,1388.947245
1.456514,173,1393.985561
17.968169,1001,1418.003527
6.661471,467,1429.786622
10.842914,760,1447.939237
-0.010606,86,1450.696758
18.325146,1001,1477.24378
9.285056,491,1489.651781
13.343053,789,1508.930605
21.210389,1001,1533.239048
6.702209,441,1543.892033
1.201662,139,1547.666473
-0.005336,83,1550.337515
3.702853,289,1557.532784
14.582809,1001,1582.880021
1.463039,122,1586.28974
20.411095,1001,1612.314907
17.076519,1001,1636.502139
9.237712,556,1649.011973
22.961617,1001,1674.922723
24.721456,1001,1698.685304
1.712072,185,1701.653214
19.536239,1001,1715.234654
2.415955,190,1717.949581
1.948226,145,1719.999346
15.227563,950,1731.878155
1.933577,186,1737.398268
22.150988,1001,1765.180972
23.012903,1001,1808.476575
19.42711,992,1866.077652
4.022416,239,1880.791857
16.988779,1001,1911.930124
1.70694,200,1920.393653
20.484463,1001,1945.662126
26.365237,1001,1970.24639
23.517936,1001,1993.505287
17.480205,895,2013.184552
4.632596,300,2022.358003
9.547895,519,2033.370022
24.527824,1001,2054.139615
12.300964,418,2063.108674
3.809531,271,2069.008005
3.998725,280,2075.496449
25.958079,1001,2095.783303
22.165895,1001,2119.209759
28.058316,1001,2140.932526
27.235221,1001,2161.216639
23.99916,1001,2181.399087
26.711136,1001,2204.008852
21.603891,1001,2223.706183
8.830398,356,2231.286901
28.011379,1001,2251.423625
26.832723,1001,2272.871213
6.555067,316,2282.604547
0.681278,120,2285.576278
7.140436,333,2292.601732
31.398909,1001,2312.781353
