#{"t_start": 1641218360.465861, "env_id": null}
r,l,t
21.348541,1001,5962.197049
21.337848,1001,6004.041636
21.292374,1001,6046.280328
21.321334,1001,6088.430486
21.30844,1001,6130.585788
21.357399,1001,6173.11552
21.322454,1001,6215.455894
14.041825,627,6242.68397
21.380352,1001,6284.662023
21.29717,1001,6326.185047
21.392914,1001,6368.209591
21.145207,1001,6410.608945
2.449855,237,6420.340136
21.36485,1001,6462.625894
21.364547,1001,6505.615345
21.320185,1001,6548.486362
21.36979,1001,6591.669761
21.412092,1001,6634.831451
21.350699,1001,6677.597379
21.347492,1001,6720.684066
21.355829,1001,6763.869403
21.350867,1001,6806.607638
21.308563,1001,6849.77544
21.39009,1001,6893.335197
21.371438,1001,6937.593418
21.366403,1001,6980.313551
21.336363,1001,7024.364806
21.419173,1001,7067.976854
21.392359,1001,7111.931888
21.368928,1001,7155.352841
21.415612,1001,7199.002665
21.27053,1001,7243.735011
21.438645,1001,7289.944634
21.350822,1001,7335.124007
21.393617,1001,7380.385892
21.402907,1001,7427.182773
21.427364,1001,7472.405668
21.391477,1001,7517.82523
21.424607,1001,7562.582003
21.370716,1001,7608.36175
21.385627,1001,7654.157321
21.424948,1001,7700.641657
21.46056,1001,7746.066961
21.395938,1001,7792.326448
21.429176,1001,7837.188908
21.473292,1001,7882.707875
21.428864,1001,7927.866076
21.482031,1001,7973.446286
21.442407,1001,8019.345557
21.488698,1001,8065.340644
21.454911,1001,8111.613374
21.459953,1001,8158.034925
21.442025,1001,8204.327246
21.498359,1001,8250.220055
21.482768,1001,8296.170818
21.485723,1001,8341.196702
21.439646,1001,8385.876613
21.501695,1001,8432.433739
21.49321,1001,8479.20191
21.445673,1001,8524.551883
21.466992,1001,8571.447624
