#{"t_start": 1639498761.9456189, "env_id": null}
r,l,t
10.665807,464,714.756406
27.901981,877,722.14743
26.140359,1001,730.718193
34.79427,1001,739.318872
27.83658,1001,748.879125
27.65057,1001,757.450951
4.697464,180,759.313778
30.323708,1001,767.716288
9.91621,416,771.440126
35.038561,1001,781.242956
32.070225,1001,789.85519
35.24856,1001,798.411296
13.48945,456,802.398529
32.328365,1001,811.041928
32.757835,1001,820.680159
34.228007,1001,829.311374
37.597885,1001,837.839015
32.685688,1001,846.360685
21.842483,751,853.968599
33.827938,930,861.961873
20.346712,564,866.860851
37.84469,1001,875.363636
23.499691,729,881.58329
26.588997,826,889.875303
31.232775,813,896.750394
12.348626,372,900.15566
39.315331,1001,908.74345
37.574988,1001,917.556184
39.393038,1001,928.151731
34.25177,1001,938.375289
44.191816,1001,948.486161
39.418991,1001,960.929167
6.029722,187,967.273189
43.167657,1001,1010.474918
23.21836,531,1030.026283
44.087786,1001,1066.270016
9.80848,315,1069.59475
46.01816,1001,1077.935798
38.541194,1001,1091.621833
35.281417,1001,1100.331982
46.964209,1001,1108.943255
43.689976,1001,1117.307045
33.765623,800,1124.189526
45.894755,1001,1133.765544
28.432782,607,1139.060434
47.8489,1001,1147.4865
16.938313,431,1151.29202
44.357757,1001,1159.853657
39.050877,1001,1169.380895
45.152211,1001,1177.75579
43.906099,1001,1186.152858
40.683413,1001,1194.588608
13.308303,320,1197.36283
44.613284,897,1206.01871
51.345283,1001,1214.509585
44.154931,1001,1222.799875
48.502837,1001,1231.076423
45.637034,1001,1240.495804
49.817114,1001,1248.846839
54.333226,1001,1256.993176
52.596473,1001,1265.487495
37.228984,717,1272.50454
56.0283,1001,1280.877076
53.589164,1001,1289.690694
50.868469,1001,1297.895051
58.377545,1001,1307.193148
54.137714,1001,1315.535606
53.895209,1001,1323.812976
35.622854,652,1329.343928
39.132671,741,1335.547539
8.433126,217,1337.537332
55.881034,1001,1346.870097
53.631476,1001,1355.086161
56.716792,1001,1363.334151
39.254691,814,1369.946341
32.359142,561,1375.517776
38.732696,734,1381.489044
52.11816,1001,1389.626433
57.500542,1001,1397.839989
55.816252,1001,1405.936442
31.653556,586,1411.7115
59.400092,1001,1419.916387
61.728093,1001,1427.967302
62.71422,1001,1436.152977
15.811869,319,1438.993904
64.425015,1001,1448.127646
62.654178,1001,1456.419211
66.962591,1001,1464.962999
42.145816,694,1470.930336
59.666913,1001,1480.409021
68.989884,1001,1488.848112
63.116387,1001,1497.243316
68.149251,1001,1505.695712
66.992664,1001,1514.161139
65.203682,1001,1523.680591
70.859355,1001,1532.059624
64.069987,1001,1540.459726
36.217023,563,1545.285727
3.251211,120,1546.534719
71.50703,1001,1556.288168
69.902632,1001,1564.841686
5.297272,142,1566.271509
63.498208,1001,1574.740823
67.81651,1001,1582.8733
24.355357,416,1587.441514
68.298119,1001,1595.813004
8.164595,212,1597.897184
68.250353,1001,1607.708556
70.41471,1001,1615.961313
67.558075,1001,1625.169323
72.027906,1001,1633.571633
53.498476,761,1639.799603
44.673727,631,1645.165725
67.214803,1001,1653.397805
66.748761,1001,1662.467706
8.884245,202,1664.453501
73.351886,1001,1672.496165
73.962332,1001,1680.807329
71.567496,1001,1688.896086
70.291556,1001,1698.124579
66.461105,865,1705.235279
76.364482,1001,1713.327574
18.139289,280,1715.824118
16.60341,280,1718.342405
75.99428,1001,1726.400737
76.305712,1001,1735.725266
78.825674,1001,1743.796892
76.848855,1001,1751.745646
74.391323,1001,1759.906514
73.553612,1001,1769.050174
35.134799,452,1772.82067
40.994987,591,1777.682145
41.883771,559,1782.38657
75.544977,1001,1790.533588
79.132031,1001,1799.622895
10.036899,181,1801.290691
51.035684,690,1806.977288
53.763193,697,1812.725895
71.171192,883,1819.957144
83.858508,1001,1828.071874
57.462898,711,1835.042606
83.553886,1001,1843.099556
81.780998,1001,1851.200257
84.420813,1001,1859.324138
75.888807,1001,1868.444094
80.095168,1001,1876.501845
80.931283,1001,1884.667048
3.159999,102,1885.735837
83.050588,1001,1893.954318
80.74205,1001,1902.930031
83.934635,1001,1911.395733
6.156234,145,1912.955271
76.949417,878,1920.138945
83.053922,1001,1927.895044
51.156772,600,1932.598756
51.057337,626,1938.543431
85.771911,1001,1946.192896
91.06254,1001,1953.926965
62.369729,801,1960.205922
62.456072,734,1965.987187
82.681429,1001,1974.818834
88.155585,1001,1984.126295
81.405384,1001,1992.223363
64.795974,784,1998.720992
86.681434,1001,2007.863114
92.286957,1001,2016.113435
87.007447,1001,2024.211108
52.784863,613,2029.312009
90.090555,1001,2038.448927
85.071762,1001,2046.615772
87.397041,1001,2054.650018
87.32726,1001,2062.585501
88.636156,1001,2071.621243
91.640642,1001,2079.741756
75.561577,886,2086.857156
87.360472,1001,2095.075232
96.283512,1001,2103.063957
91.988398,1001,2112.079401
89.893337,1001,2120.281555
83.783548,1001,2128.385977
93.289341,1001,2136.372262
47.948527,546,2141.906859
88.200986,1001,2150.103732
37.416078,448,2153.945554
87.068624,1001,2161.923241
91.808897,1001,2170.073413
69.110923,790,2177.472577
95.339987,1001,2185.572981
100.08301,1001,2193.643435
90.708667,1001,2201.655816
88.221904,1001,2210.795214
94.534754,1001,2218.890138
96.232622,1001,2226.934674
96.01417,1001,2235.005671
96.240598,1001,2243.988902
50.760298,548,2248.517068
95.17166,1001,2256.48857
80.322972,974,2264.339998
93.06789,1001,2272.243549
94.434671,1001,2281.399846
61.407741,627,2286.994579
101.322604,1001,2294.967831
100.519058,1001,2302.61183
95.446149,1001,2311.117977
96.063691,1001,2318.675701
94.859013,1001,2326.209928
98.766244,1001,2333.909428
99.964569,1001,2342.30427
43.033351,482,2346.099529
103.224797,1001,2353.664888
95.504925,1001,2361.183885
93.30557,1001,2368.680236
96.658868,1001,2377.16363
103.16595,1001,2384.720783
104.070788,1001,2392.264839
106.788286,1001,2399.780033
100.367729,1001,2408.552135
102.85867,1001,2416.994976
35.858567,411,2421.534965
104.851742,1001,2444.831663
103.511889,1001,2465.774379
99.296171,1001,2475.029927
104.798847,998,2482.992762
100.438912,1001,2491.03475
107.092668,1001,2499.116537
99.092584,1001,2508.077859
102.006655,1001,2516.207403
22.309171,263,2518.608546
107.460347,1001,2526.553156
49.503017,498,2530.6805
102.13279,1001,2539.839686
106.385297,1001,2548.091076
48.728317,505,2552.386219
102.992538,1001,2560.627545
106.002356,1001,2568.964066
35.820604,385,2573.342414
108.291492,1001,2581.571209
107.557741,1001,2589.889515
107.810737,1001,2598.265602
105.907548,1001,2607.86155
107.000371,1001,2617.726721
107.026528,1001,2628.080699
110.029887,1001,2638.705101
109.543067,1001,2646.813133
46.811176,498,2652.391785
94.4579,886,2660.312816
103.535804,1001,2668.955547
106.292646,1001,2678.795078
106.689738,1001,2691.283209
103.399211,1001,2699.663298
107.094098,1001,2707.853364
103.519628,1001,2715.980463
101.353971,952,2725.325879
108.37278,1001,2734.04915
110.009353,1001,2745.681211
103.403399,1001,2757.436238
67.239072,717,2764.023314
109.014746,1001,2775.243746
108.843722,1001,2785.166348
105.451096,1001,2793.516331
41.101777,428,2797.125777
104.260416,1001,2806.335764
108.183217,1001,2814.621572
68.983334,647,2819.992899
107.178916,1001,2828.584668
104.228224,1001,2836.595564
106.286536,1001,2847.196136
109.606832,1001,2855.677464
