#{"t_start": 1639845113.0171168, "env_id": null}
r,l,t
33.776799,1001,1153.445673
33.750283,1001,1162.437172
33.158302,1001,1173.137943
32.506961,1001,1181.945651
33.076829,1001,1193.673031
33.315251,1001,1204.447268
33.015391,1001,1215.218765
33.870147,1001,1225.231877
33.590653,1001,1235.531817
33.703748,1001,1244.617313
33.446295,1001,1255.272506
33.607787,1001,1264.400826
33.771666,1001,1274.369316
34.116522,1001,1283.861563
33.796211,1001,1294.344401
33.39812,1001,1305.258117
33.846579,1001,1316.392842
33.701577,1001,1326.025966
34.182809,1001,1335.428865
33.936412,1001,1346.299996
33.968377,1001,1357.811001
34.456453,1001,1368.967739
33.762862,1001,1379.466961
33.601397,1001,1390.389232
34.109367,1001,1402.503071
33.688535,1001,1413.722388
33.228706,1001,1424.665534
34.516843,1001,1433.899781
33.930745,1001,1445.089958
33.417351,1001,1455.2634
34.080231,1001,1465.499153
34.148085,1001,1475.651903
33.835062,1001,1486.734405
34.05003,1001,1496.761564
33.995056,1001,1506.709415
34.319832,1001,1517.894822
33.803235,1001,1529.617458
34.316889,1001,1539.415974
34.229789,1001,1553.524976
34.257128,1001,1565.30719
34.364684,1001,1575.91286
34.741821,1001,1586.134458
34.032463,1001,1596.228754
34.115235,1001,1605.401158
34.301611,1001,1614.974415
33.949397,1001,1623.581462
34.534475,1001,1632.108881
34.558304,1001,1640.658084
34.16494,1001,1649.178975
33.815385,1001,1658.909928
34.102896,1001,1667.345826
34.468942,1001,1675.935045
34.695198,1001,1684.559337
35.287967,1001,1694.292213
34.973452,1001,1702.851164
35.030707,1001,1711.481001
34.496468,1001,1720.164194
34.054327,1001,1729.818964
34.558657,1001,1738.456349
34.354017,1001,1747.132073
34.544558,1001,1755.683184
35.217546,1001,1765.369874
34.345929,1001,1774.0059
34.584104,1001,1782.553141
34.026291,1001,1793.258455
34.368786,1001,1807.04173
34.932315,1001,1824.62042
34.72941,1001,1835.418742
34.402609,1001,1848.42188
34.648732,1001,1861.424796
35.290549,1001,1879.407402
35.09289,1001,1891.115063
34.144777,1001,1902.007833
35.041143,1001,1917.863053
34.272322,1001,1927.995163
35.074711,1001,1938.168041
35.080873,1001,1949.202813
34.955941,1001,1961.488883
34.504325,1001,1972.025414
35.539077,1001,1982.640842
34.830948,1001,1993.019125
35.142614,1001,2004.919805
35.196113,1001,2016.104837
34.89689,1001,2027.194477
35.130096,1001,2038.764287
34.758112,1001,2058.965683
35.630054,1001,2069.596916
34.809965,1001,2081.279819
29.493971,842,2089.895327
35.421811,1001,2102.750837
35.24699,1001,2117.564609
35.578977,1001,2127.010352
35.758925,1001,2137.013658
35.346878,1001,2147.588977
34.680571,1001,2159.364117
35.345634,1001,2170.219184
35.515605,1001,2179.802864
35.117814,1001,2189.828405
34.802611,1001,2201.344376
35.192058,1001,2211.695927
34.684049,1001,2228.598571
35.004461,1001,2237.4333
35.575802,1001,2248.335406
35.425647,1001,2257.200555
35.353286,1001,2265.850263
35.456043,1001,2274.503776
35.55099,1001,2284.499119
35.80914,1001,2293.130683
35.376926,1001,2302.348586
34.785822,1001,2314.70731
35.09968,1001,2325.524157
35.526372,1001,2334.325335
35.486893,1001,2342.919761
35.811405,1001,2351.585476
35.072613,1001,2361.413074
35.49258,1001,2370.15633
35.269561,1001,2378.969445
34.740262,1001,2387.798858
35.79685,1001,2397.903791
35.862993,1001,2408.119944
35.53843,1001,2418.2545
35.829468,1001,2427.949308
35.820796,1001,2439.031078
35.292999,1001,2448.374631
36.048233,1001,2457.12707
35.664433,1001,2466.580935
35.481602,1001,2476.581527
35.900389,1001,2485.275068
36.522719,1001,2494.691247
35.823951,1001,2511.530264
35.662898,1001,2521.646729
35.094091,1001,2534.331738
35.626441,1001,2568.027129
35.950953,1001,2606.59258
36.095998,1001,2647.074468
34.607933,1001,2690.781221
35.900392,1001,2723.960884
36.306414,1001,2773.703529
36.002178,1001,2792.495474
36.317471,1001,2804.85523
35.989926,1001,2833.013209
36.170814,1001,2883.509808
35.366043,1001,2915.441686
36.221378,1001,2926.30303
36.830192,1001,2936.258377
36.447357,1001,2946.004442
36.672754,1001,2965.196921
35.448787,1001,3029.675031
36.262788,1001,3057.227413
36.211287,1001,3067.613218
36.504235,1001,3078.08178
36.535722,1001,3090.113199
36.572684,1001,3100.460776
36.329932,1001,3111.462529
36.658372,1001,3121.992335
37.057627,1001,3134.197098
36.671206,1001,3144.485694
36.392826,1001,3155.466454
36.415247,1001,3166.255929
35.798537,1001,3178.342646
36.608068,1001,3189.234191
36.332569,1001,3199.803771
36.772882,1001,3208.995927
35.958448,1001,3219.384643
36.47556,1001,3228.427023
36.70554,1001,3237.494748
36.195167,1001,3247.023819
36.926172,1001,3257.434594
