#{"t_start": 1639687071.6414385, "env_id": null}
r,l,t
-1.120987,43,585.748996
-1.635821,269,588.580557
-1.230213,129,590.036038
-1.269991,90,591.162846
-1.037761,18,591.711055
-1.008282,80,592.761698
-1.057217,52,593.560103
-1.525207,108,594.839165
-2.061145,358,598.322407
-1.071475,32,600.051838
-1.071471,134,601.618911
-1.148852,69,602.588006
-1.308322,188,604.586957
-1.071582,176,606.471974
-1.362136,86,607.555824
-1.215234,113,608.887388
-1.147256,61,609.763875
-1.130397,64,610.671079
-2.104366,155,612.428325
-1.226685,94,613.575133
-1.35461,174,615.425972
-1.106173,48,616.206131
-1.138036,54,617.028867
-1.066725,39,617.773981
-1.167222,82,618.84056
-1.136012,97,620.023091
-1.981681,258,622.60624
-1.134271,47,623.377176
-1.255846,136,624.90202
-1.176744,88,626.017629
-1.032645,35,626.690529
-1.176009,79,627.694023
-1.085202,44,628.439802
-1.554877,211,630.601341
-1.056837,56,631.434189
-0.842081,147,633.061804
-1.162097,159,634.806207
-1.031015,17,635.323166
-1.231673,95,636.477427
-1.261726,109,637.825249
-1.057646,93,639.009555
-1.072669,55,639.829685
-1.085178,59,640.805715
-1.486845,246,643.297863
-1.067544,43,644.031591
-0.679777,117,645.410667
-1.139542,122,646.795654
-1.051587,26,647.399801
-1.550749,151,649.072965
-1.016441,116,651.575734
-0.932216,173,653.429524
-1.217031,63,654.3433
-0.921089,77,655.36784
-1.073591,33,656.080297
-1.303951,75,657.075371
-1.040214,20,657.616263
-1.1416,60,658.468008
-0.968304,42,659.172752
-1.091484,40,659.860733
-1.138511,72,660.835162
-1.166576,72,661.789678
-1.147155,73,662.765851
-0.650228,143,664.409707
-1.075868,41,665.118458
-1.83271,365,668.655926
-1.094735,47,669.419634
-1.180628,76,670.434318
-1.165713,101,671.678121
-1.407811,100,672.884655
-1.404205,92,674.011799
-1.585929,265,676.660337
-1.091998,47,677.445599
-1.309734,168,679.252645
-1.090821,36,679.921582
-1.091915,52,680.716349
-1.263506,108,681.982722
-1.447342,219,684.226758
-1.187795,144,685.789188
-1.180914,88,686.90367
-1.058843,33,687.544362
-1.214092,68,688.484827
-1.140078,63,689.36327
-1.19485,100,690.6225
-1.142017,75,691.618293
-0.901902,110,692.932732
-0.980041,106,694.198421
-1.043383,25,694.789395
-1.135187,70,695.710873
-1.080138,38,696.409284
-1.108189,51,697.180509
-1.01497,188,699.231317
-1.374895,238,702.749158
-1.046304,24,703.385348
-1.14914,54,704.176674
-1.122933,66,705.133126
-1.047498,29,705.796492
-0.909783,134,707.273356
-1.167228,76,708.301797
-1.067847,32,708.965112
-1.169412,75,709.942926
-1.135878,63,710.858402
-1.035854,84,711.936238
-1.046698,21,712.508217
-0.914964,114,713.780003
-1.110619,35,714.47538
-1.454432,165,716.348807
-1.049487,41,717.064193
-1.04771,30,717.670109
-1.120352,50,718.465015
-1.049524,28,719.065555
-1.273997,87,720.158384
-1.228994,103,721.433674
-1.086332,36,722.122837
-1.120344,61,722.997847
-1.108556,53,723.833691
-1.13211,118,725.21869
-1.05203,59,726.086152
-1.352116,120,727.438614
-1.14176,75,728.469766
-0.605195,112,729.942916
-1.208223,84,731.009324
-1.208268,63,731.900054
-1.138343,64,732.809163
-1.185164,97,734.03785
-1.140028,45,734.789709
-1.09006,48,735.554776
-1.274814,124,736.989939
-1.248126,126,738.444292
-1.23471,148,740.101395
-1.041727,24,740.683649
-1.228094,92,741.872698
-1.052705,26,742.480164
-1.251991,124,743.863107
-1.317762,199,745.938768
-1.14427,75,746.942858
-0.93188,151,748.577527
-1.089313,132,750.060097
-1.197234,62,750.950642
-1.033148,98,752.194696
-1.182711,85,753.263029
-1.612739,145,754.876583
-1.068031,174,757.900249
-1.101994,109,759.340374
-1.309535,256,761.880646
-1.080521,57,762.731783
-1.055207,71,763.666253
-1.354651,114,765.004452
-2.536468,190,767.012457
-1.113661,50,767.848974
-1.026322,83,768.938954
-1.271121,102,770.186083
-0.993093,100,771.419273
-1.209858,114,772.765595
-1.007448,287,775.616716
-1.11148,58,776.487322
-1.194015,83,777.567825
-1.073214,52,778.409419
-1.270817,98,779.598702
-1.14592,96,780.795089
-1.057314,46,781.548009
-1.758113,281,784.356419
-0.813653,78,785.382663
-1.097832,47,786.162658
-1.100774,45,786.888718
-1.062425,41,787.573369
-1.020025,13,788.051484
-1.049799,30,788.667844
-1.079688,46,789.398981
-1.22131,93,790.547569
-1.350956,129,791.996386
-1.471479,182,794.021385
-1.079487,33,794.689328
-1.476236,97,795.873195
-1.156069,93,797.031641
-1.083875,101,798.256861
