#{"t_start": 1639844041.618553, "env_id": null}
r,l,t
-2.102743,52,643.948334
-2.155885,70,644.971995
-2.20456,265,647.828516
-2.086368,72,648.910312
-2.370471,105,650.407137
-1.065757,109,651.796077
-2.178256,80,652.926422
-1.531927,138,654.628787
-2.780829,351,658.334254
-2.106527,65,659.345267
-1.472075,249,663.753196
-2.494555,66,664.794234
-2.093462,344,668.581845
-1.861196,327,672.133048
-2.129492,67,673.172863
-2.390109,310,676.468769
-3.040215,102,677.793056
-1.100849,170,679.798171
-2.698098,137,681.499803
-2.570569,169,683.48034
-2.042076,24,684.172009
-2.115308,262,687.038382
-2.47994,181,689.247087
-2.152921,80,690.479033
-3.134,139,692.269037
-2.042568,25,693.041684
-4.138327,230,695.647258
-2.252157,146,697.456722
-2.213447,74,698.554837
-2.228148,340,702.182039
-2.279672,114,703.667597
-2.170566,86,704.879363
-2.287999,150,706.691265
-2.082962,60,707.65676
-1.046274,361,711.481984
-2.145404,62,712.468069
-2.234941,116,715.591316
-2.401766,118,717.079225
-2.049918,175,719.397312
-1.894885,114,721.049865
-2.129239,246,724.197387
-2.612614,129,725.851467
-1.868732,102,727.382031
-1.893914,100,728.795903
-1.954485,214,731.365826
-1.674687,128,733.18145
-2.162577,61,734.325635
-2.669267,200,737.346771
-2.660753,342,741.509169
-2.144075,72,742.785074
-2.176546,548,749.843579
-2.322146,296,753.884458
-2.690473,98,755.626093
-2.1448,84,757.12586
-2.808255,233,760.900601
-0.914247,176,763.233679
-4.209413,249,766.422581
-2.57361,266,769.957131
-2.825138,257,774.321934
-2.120898,68,775.351928
-1.828803,148,777.171799
-2.136917,119,778.703429
-2.118605,64,779.719655
-2.223866,170,781.695568
-2.26277,186,783.936771
-2.264844,90,785.137842
-1.697045,96,786.252204
-2.2925,184,788.089363
-2.099175,133,789.857713
-1.863948,247,792.548592
-2.131917,74,793.603874
-2.096337,120,795.090923
-2.936796,257,798.024852
-2.504398,155,800.158125
-2.514995,147,801.92303
-2.259401,80,803.030408
-4.888524,520,809.249752
-2.452926,287,812.26028
-2.182462,103,813.541139
-2.817995,213,815.831065
-1.330853,239,818.446096
-2.518429,240,822.495933
-2.113769,187,824.517424
-1.886405,106,825.792838
-1.937609,275,828.604516
-2.069718,57,829.449787
-2.17255,492,834.20154
-1.846745,230,836.81139
-2.288016,85,837.945468
-4.418274,521,844.335758
-2.557943,280,848.199566
-2.133945,121,849.987473
-2.076649,46,850.958873
-1.893258,114,852.875463
-2.635601,104,854.343662
-1.034156,470,860.52025
-2.845813,180,862.69543
-2.52101,253,865.671412
-2.100175,185,867.926289
-2.373984,111,869.565079
-2.633551,172,872.33624
-2.295517,121,875.942854
-2.085092,53,877.106643
-2.282557,88,878.580694
-1.887559,270,882.2291
-2.103949,100,883.880074
-2.410565,266,886.852696
-2.65254,157,888.743355
-3.061331,447,894.041412
-1.293663,152,895.939963
-2.71715,260,899.253805
-2.03908,23,899.943775
-2.856246,432,905.403747
-3.88067,275,909.024219
-3.890186,371,913.536901
-1.456399,87,914.7637
-2.243365,73,915.833121
-2.555346,237,918.711118
-2.175979,140,920.65341
-1.975621,110,922.263736
-2.144057,46,923.29363
-2.090657,35,924.079249
-2.8406,238,926.660362
-2.468269,208,929.055283
-2.091903,58,931.20422
-3.024543,343,934.890025
-2.422012,202,937.040413
-2.236944,151,938.889242
-2.03438,78,940.101719
-2.532997,468,945.478994
-2.417545,118,946.830022
-2.216666,71,947.745902
-2.003981,68,948.630889
-1.818263,162,950.2567
-2.573395,339,953.33311
-2.226509,89,954.386776
-3.757567,537,959.111667
-0.32641,276,961.757172
-2.12481,51,962.64426
-2.265033,175,964.633677
-2.795352,223,966.95613
-0.972839,555,971.807282
-2.198215,83,972.844405
-1.467831,147,975.400422
-2.384219,365,978.763336
-2.012771,38,979.432073
-2.457628,109,980.614527
-2.073065,322,983.55055
-2.077894,73,984.489163
-2.203289,167,986.187852
-3.460395,605,1004.385152
-2.85552,637,1010.327597
-2.015295,105,1011.571664
-4.39406,435,1015.909741
-2.581077,180,1017.831811
-2.135879,170,1019.722941
-2.242161,319,1023.024058
-1.310083,283,1026.308093
-4.837948,586,1035.482327
-1.597065,149,1038.068208
-2.133869,133,1039.920096
-2.425483,164,1041.864553
-2.115725,73,1043.054191
-6.723596,867,1053.970349
-3.652572,191,1056.361371
-2.089768,187,1058.484161
-2.397752,289,1061.65233
-1.810933,162,1063.561882
-1.183313,165,1065.505948
-2.093624,74,1066.516987
-2.556681,344,1071.032317
-3.280516,325,1076.225422
-2.255261,119,1078.193525
-3.123477,294,1082.418613
